Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-X3Y1-0726-SM-3P5YU_pancreas_male_40-49_years	3/306	0.04101319558934114761772349311286234296858310699462890625	0.29744923669845402258715694188140332698822021484375	0.033251580028275003197979486913027358241379261016845703125	0.22737747105048999873844195462879724800586700439453125	-1.4503050793043013	4.632073440623255	ABCA5;SEL1L;IFITM5
GTEX-V955-2426-SM-3GAEF_muscle_male_60-69_years	7/1251	0.034957508765641874537433153591337031684815883636474609375	0.267015864826924076425029852543957531452178955078125	0.02268329814075098482817338663153350353240966796875	0.17204163449006204533731079209246672689914703369140625	-1.3793294057831302	4.625749427098849	ABCA5;PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-XAJ8-1026-SM-47JY9_muscle_male_40-49_years	6/1006	0.038518349362939685587292615309706889092922210693359375	0.286098360440593391107455545352422632277011871337890625	0.0263847489285039225881401847573215491138398647308349609375	0.1924503041530627733823877179020200856029987335205078125	-1.4153335468513304	4.6092043058542185	ABCA5;PSMC1;KPNA4;UBE3A;GRSF1;OPTN
GTEX-OHPM-0726-SM-3LK7A_esophagus_male_50-59_years	5/751	0.03886883244485227206777011588201276026666164398193359375	0.287709502014473483821888066813698969781398773193359375	0.028055087592456139089502897832062444649636745452880859375	0.2001015187885778756626820040764869190752506256103515625	-1.408437943014874	4.573990348727388	CADPS2;UBP1;KPNA4;SAE1;RAB3GAP1
GTEX-T5JW-1826-SM-3GAE1_muscle_female_20-29_years	6/1025	0.041598908732053352377278088169987313449382781982421875	0.29967909501285261431036133217276073992252349853515625	0.02857507020235962313936539658243418671190738677978515625	0.20246941189435074814895187955698929727077484130859375	-1.4351153901008995	4.563209633053502	ABCA5;PSMC1;KPNA4;UBE3A;GRSF1;OPTN
GTEX-WYJK-1726-SM-3NM9U_muscle_male_50-59_years	6/990	0.036042182533381920961357280930315027944743633270263671875	0.272403021673349676756714643488521687686443328857421875	0.024630589921038496814542639867795514874160289764404296875	0.1823171501371715630401837415774934925138950347900390625	-1.3713580546676558	4.557112350854156	PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-RUSQ-0226-SM-47JWT_adrenal gland_male_50-59_years	12/2728	0.03357139422088865898796683495675097219645977020263671875	0.259185602694602723605754590607830323278903961181640625	0.017057817278023128249042628112874808721244335174560546875	0.137366743041171412986756195095949806272983551025390625	-1.340421111182174	4.549497741151676	PPP2CA;RARS;PSMC1;SEL1L;DNAJA2;ARHGEF3;DENR;SDAD1;SPATA18;GRSF1;LZTFL1;CCDC28A
GTEX-RU72-1326-SM-2TF6T_muscle_female_50-59_years	6/1010	0.039154183784015313130044688705311273224651813507080078125	0.287843385224467507299550561583600938320159912109375	0.0268361197727464174944689290214228094555437564849853515625	0.193976516746630134324647087851190008223056793212890625	-1.3995536674340463	4.5349009672654015	ABCA5;PSMC1;KPNA4;UBE3A;GRSF1;OPTN
GTEX-QVUS-0226-SM-3GIJY_muscle_female_60-69_years	6/1040	0.044139656641362379208004540487308986485004425048828125	0.31275269870228472601780822515138424932956695556640625	0.0303880241625945034245059872546335100196301937103271484375	0.2132110880984643686009150087556918151676654815673828125	-1.4467981912816068	4.514584239484187	GABARAPL1;ABCA5;PSMC1;HSF2;UBE3A;OPTN
GTEX-WY7C-2526-SM-3NB2N_muscle_male_50-59_years	7/1291	0.04041791142157173666316083426863770000636577606201171875	0.29504740114164762498916161348461173474788665771484375	0.0263936760778520178305495136328318039886653423309326171875	0.1924503041530627733823877179020200856029987335205078125	-1.395389545515273	4.477082575012641	ABCA5;PSMC1;DNAJA2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-U8XE-0726-SM-3DB8O_muscle_male_30-39_years	6/1025	0.041598908732053352377278088169987313449382781982421875	0.29967909501285261431036133217276073992252349853515625	0.02857507020235962313936539658243418671190738677978515625	0.20246941189435074814895187955698929727077484130859375	-1.40352351985567	4.462757552598095	PSMC1;KPNA4;UBE3A;SDAD1;GRSF1;OPTN
GTEX-R55F-0011-R6A-SM-2TF4L_brain_male_50-59_years	9/1839	0.03677169162000699931258651531607029028236865997314453125	0.276944838284947814077696648382698185741901397705078125	0.021702814578936337197578865243485779501497745513916015625	0.16636250036665078955167018648353405296802520751953125	-1.342432792335134	4.4340917309635595	PPP2CA;SYT4;NEFM;MATR3;NME5;SCAMP1;SH3GL2;PJA2;CCDC28A
GTEX-T6MN-0011-R4A-SM-32QPG_brain_male_50-59_years	8/1594	0.042778049356311374784578305252580321393907070159912109375	0.306125974463437533490406394776073284447193145751953125	0.026702355711214396938313342388937599025666713714599609375	0.19365950909749429786899099781294353306293487548828125	-1.3970138370152956	4.403010662864511	PPP2CA;CADPS;MATR3;KIF21A;NME5;SCAMP1;SNAP91;SH3GL2
GTEX-WHSE-2926-SM-3NMBG_brain_male_20-29_years	13/3118	0.03946926304121826933890559985229629091918468475341796875	0.289172763914231800708165565083618275821208953857421875	0.01938190380279601610080675300196162424981594085693359375	0.1512631188087776024087105497528682462871074676513671875	-1.3579446210989432	4.389193499115119	SYT4;CADPS2;CADPS;UBP1;SNAP91;PPP2CA;PREPL;RUSC1;HSF2;NEFM;KIF21A;VPS36;SH3GL2
GTEX-OIZG-1326-SM-2HMIQ_muscle_male_50-59_years	6/1038	0.043795308900459260781357073710751137696206569671630859375	0.3113369484210866122708694092580117285251617431640625	0.030141980313626075271837834179677884094417095184326171875	0.21217590063905411579270321453805081546306610107421875	-1.401429010106068	4.3839902683315515	PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-OXRK-1826-SM-2HMJE_muscle_female_50-59_years	6/1052	0.046241999748114014090472068119197501800954341888427734375	0.32444712526852637068941476172767579555511474609375	0.031892424983573197661002041058964096009731292724609375	0.220921767622142162235121531921322457492351531982421875	-1.4178289142311207	4.35821723945244	ABCA5;PSMC1;KPNA4;UBE3A;GRSF1;OPTN
GTEX-RNOR-0426-SM-2TF4U_blood vessel_female_50-59_years	5/799	0.0485355099565651093573848129381076432764530181884765625	0.335081693738593699993799646108527667820453643798828125	0.035258320281901060766482913777508656494319438934326171875	0.2362038013090587973419332001867587678134441375732421875	-1.4365387202067927	4.346189840111166	PREPL;UBP1;SMARCA2;PJA2;RAB3GAP1
GTEX-P44H-0011-R4A-SM-2XCEW_brain_male_40-49_years	8/1577	0.040545046767840153822959337048814631998538970947265625	0.29504740114164762498916161348461173474788665771484375	0.0252358606788380367136337412148350267671048641204833984375	0.186157684596634009910331997161847539246082305908203125	-1.3435419184463777	4.306510879264879	PPP2CA;CADPS;MATR3;NME5;SCAMP1;SNAP91;SH3GL2;PJA2
GTEX-WFG7-0726-SM-3GIKO_heart_male_20-29_years	5/800	0.048750907237751717193674494410515762865543365478515625	0.335493463866189112199123201207839883863925933837890625	0.035419604374571027338713946619463968090713024139404296875	0.2362038013090587973419332001867587678134441375732421875	-1.4246270231660452	4.303843072427856	PPP2CA;GABARAPL1;PREPL;KPNA4;UBE3A
GTEX-TMZS-0326-SM-3DB9P_muscle_male_60-69_years	5/798	0.0483206875469937291445177152127143926918506622314453125	0.334671257158278112608940091377007775008678436279296875	0.035097499372288475105730043424046016298234462738037109375	0.2362038013090587973419332001867587678134441375732421875	-1.4144569613819715	4.2856567771730525	ABCA5;HSF2;KPNA4;GRSF1;OPTN
GTEX-RU72-2926-SM-2TF66_brain_female_50-59_years	12/2790	0.039078600059816052947336828538027475588023662567138671875	0.287843385224467507299550561583600938320159912109375	0.0201029737106821378145316003838161122985184192657470703125	0.155939757269126955119276090044877491891384124755859375	-1.318993140114478	4.276413541567289	PPP2CA;SYT4;CADPS2;PREPL;RUSC1;CADPS;NEFM;MATR3;KIF21A;SCAMP1;SNAP91;SH3GL2
GTEX-P4PQ-1026-SM-3NMCN_pancreas_male_60-69_years	4/554	0.049306120225954923330657919677832978777587413787841796875	0.33715994592605369462035014294087886810302734375	0.03778521084204931879124700344618759118020534515380859375	0.246634376223558271501445915419026277959346771240234375	-1.415233938100119	4.259439579473059	GABARAPL1;ABCA5;SEL1L;IFITM5
GTEX-S4UY-0008-SM-3NM8H_skin_female_40-49_years	14/3433	0.03823188382106799954041065348064876161515712738037109375	0.284953210209620999560087284407927654683589935302734375	0.0178410045896580694846367265427033999003469944000244140625	0.141285014287218679829294387673144228756427764892578125	-1.3001206484930647	4.243704900439759	SEL1L;UBP1;UBE3A;SDAD1;PPP2CA;PREPL;NKRF;RARS;DNAJA2;KPNA4;DENR;SAE1;RAB3GAP1;RAB11FIP5
GTEX-OIZH-0726-SM-3NB1I_esophagus_male_50-59_years	5/771	0.04273712409605519291222464062229846604168415069580078125	0.306125974463437533490406394776073284447193145751953125	0.030929212820279737561346422580754733644425868988037109375	0.2160828233057243696890736828208900988101959228515625	-1.3453788075350845	4.2415587067116025	CADPS2;UBP1;KPNA4;SAE1;RAB3GAP1
GTEX-WHSE-0011-R11A-SM-3P5YY_brain_male_20-29_years	11/2518	0.043778197525700501824275079343351535499095916748046875	0.3113369484210866122708694092580117285251617431640625	0.0238118790625253921866555373298979247920215129852294921875	0.1774767733587532536621012013711151666939258575439453125	-1.3448560168285388	4.207542569204253	PPP2CA;SYT4;CADPS2;PREPL;RUSC1;CADPS;UBP1;MATR3;KIF21A;SNAP91;SH3GL2
GTEX-QVJO-0011-R2A-SM-2S1QK_brain_female_60-69_years	9/1903	0.044303184121767091863119958361494354903697967529296875	0.312882159338643661694590036859153769910335540771484375	0.02644628135065300866823889691659132950007915496826171875	0.1924503041530627733823877179020200856029987335205078125	-1.3462564211448211	4.195875675581066	GABARAPL1;CADPS;NEFM;KIF21A;NME5;SNAP91;SH3GL2;PJA2;CCDC28A
GTEX-POYW-0726-SM-2XCEO_adipose tissue_male_60-69_years	8/1607	0.04454078647616653563456878828219487331807613372802734375	0.313532202842035034873191534643410705029964447021484375	0.027863924533072355338436665306289796717464923858642578125	0.199398317090491217218328756644041277468204498291015625	-1.3418137821765128	4.1748522569109054	NKRF;MYCBP2;SEL1L;MATR3;SDAD1;SCAMP1;PJA2;RAB3GAP1
GTEX-XBED-2626-SM-4E3J5_muscle_male_60-69_years	5/793	0.047255192922768640695352360125980339944362640380859375	0.330016902562617897576302539164316840469837188720703125	0.034300331439481225592746937991250888444483280181884765625	0.233406617900762947126480639781220816075801849365234375	-1.362774447491522	4.159450258475035	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-OOBK-1026-SM-48TC2_pancreas_male_40-49_years	4/572	0.0542729457654769209540290830773301422595977783203125	0.3586009974810959732849369174800813198089599609375	0.04167862234231518858695864082619664259254932403564453125	0.26327200154060681480672201359993778169155120849609375	-1.4237164281497066	4.148324431853851	GABARAPL1;ABCA5;SEL1L;IFITM5
GTEX-X4XY-0008-SM-46MVL_skin_male_60-69_years	6/1078	0.05101180846052359718623137041504378430545330047607421875	0.344449640827485359384496632628724910318851470947265625	0.0353194714903568851571691311619360931217670440673828125	0.2362038013090587973419332001867587678134441375732421875	-1.3867395696946645	4.126518350740078	CCNB1;RARS;MYCBP2;SPATA18;SMARCA2;RAB11FIP5
GTEX-U3ZM-1226-SM-3DB9G_muscle_male_40-49_years	6/1072	0.049884866647760463254090979035026975907385349273681640625	0.33896530838888339065562149698962457478046417236328125	0.03450807800135509417760459882629220373928546905517578125	0.233406617900762947126480639781220816075801849365234375	-1.3666542869316456	4.097280932700593	PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-R55C-0726-SM-48FCN_esophagus_male_40-49_years	4/571	0.053990042653486891577330197833362035453319549560546875	0.3586009974810959732849369174800813198089599609375	0.041456497540205923535427956494459067471325397491455078125	0.26327200154060681480672201359993778169155120849609375	-1.3880974583269998	4.051794911414195	CADPS2;UBP1;KPNA4;SAE1
GTEX-OXRL-1626-SM-2YUMU_muscle_male_50-59_years	6/1071	0.049698576694486580607179604385237325914204120635986328125	0.33876814620229145358365485662943683564662933349609375	0.0343740501303985979131283556853304617106914520263671875	0.233406617900762947126480639781220816075801849365234375	-1.3440464445807176	4.03453037116812	PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-QDT8-0011-R4A-SM-32PKM_brain_female_30-39_years	8/1660	0.052231682657049215146027876244261278770864009857177734375	0.349808073575055777926223754548118449747562408447265625	0.0329704389938292041772882612349349074065685272216796875	0.226173011441745563931959850378916598856449127197265625	-1.3608363504974055	4.017278750116535	CADPS;NEFM;MATR3;KIF21A;SCAMP1;SNAP91;SH3GL2;PJA2
GTEX-QEG5-0626-SM-2S1PP_blood vessel_male_20-29_years	5/808	0.050494798513887821644896547468306380324065685272216796875	0.34203080502803262508138004704960621893405914306640625	0.0367265883217874622435061837677494622766971588134765625	0.2419237652756275058774093622560030780732631683349609375	-1.3406176391164264	4.002930029299942	PSMC1;UBP1;KPNA4;SDAD1;PJA2
GTEX-QVJO-0011-R4A-SM-2S1QL_brain_female_60-69_years	10/2235	0.04737361754689879689284026653695036657154560089111328125	0.330016902562617897576302539164316840469837188720703125	0.027134093895289319864350119360096869058907032012939453125	0.1953600989039318835960301612431067042052745819091796875	-1.3085745908193718	3.990746578331365	PPP2CA;CADPS;NEFM;MATR3;KIF21A;NME5;SCAMP1;SNAP91;SH3GL2;PJA2
GTEX-WZTO-1126-SM-3NM93_blood vessel_male_40-49_years	5/833	0.056182339313807692915414548906483105383813381195068359375	0.3645083098853667546990209302748553454875946044921875	0.041003727502762550571890898254423518665134906768798828125	0.26222542135417648001549650871311314404010772705078125	-1.3847424704303788	3.986885186710675	RUSC1;SEL1L;UBP1;PJA2;RAB3GAP1
GTEX-WVLH-0011-R4A-SM-3MJFS_brain_male_50-59_years	9/1957	0.05143211724334158241322967342057381756603717803955078125	0.34620243919424298351117386118858121335506439208984375	0.03099795376112758626963028518730425275862216949462890625	0.2160828233057243696890736828208900988101959228515625	-1.3432074439599615	3.9859579521812236	PPP2CA;CADPS;NEFM;MATR3;NME5;SCAMP1;SNAP91;SH3GL2;CCDC28A
GTEX-TSE9-0426-SM-3DB81_blood vessel_female_60-69_years	7/1384	0.0552255482321600543738071564803249202668666839599609375	0.362670216134368172955504405763349495828151702880859375	0.03660570578266654495624976561884977854788303375244140625	0.2418671480241219029494459391571581363677978515625	-1.3727471298476177	3.975928148896063	PSMC1;HSF2;MYCBP2;DNAJA2;KPNA4;PJA2;RAB3GAP1
GTEX-XOTO-0011-R8A-SM-4B65J_brain_male_50-59_years	7/1349	0.0492985534439747963286748699829331599175930023193359375	0.33715994592605369462035014294087886810302734375	0.03249332349051081703095178454532288014888763427734375	0.224328906405642014565415820470661856234073638916015625	-1.318341237724642	3.9680232700396663	SYT4;NKRF;MCF2;CADPS;NEFM;KIF21A;SNAP91
GTEX-WL46-0011-R6A-SM-3LK6X_brain_male_50-59_years	10/2236	0.047495468799633962231343531357197207398712635040283203125	0.330016902562617897576302539164316840469837188720703125	0.0272089274239459451287803659624842111952602863311767578125	0.1953600989039318835960301612431067042052745819091796875	-1.3015519803814923	3.9659863279983942	SYT4;PREPL;MCF2;CADPS;NEFM;MATR3;KIF21A;SCAMP1;SNAP91;PJA2
GTEX-XUJ4-2626-SM-4BOQ3_muscle_female_60-69_years	6/1104	0.05607829682236202539780123288437607698142528533935546875	0.3645083098853667546990209302748553454875946044921875	0.038979907034725695680332790971078793518245220184326171875	0.252899758291563692136350027794833295047283172607421875	-1.3744014108175286	3.9596592706533285	PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-RNOR-0526-SM-2TF4O_muscle_female_50-59_years	5/856	0.0617338858238342391704378542272024787962436676025390625	0.392256017889495434136648555067949928343296051025390625	0.04519928636941805688564954834873788058757781982421875	0.28138515271597253075697153690271079540252685546875	-1.4176706286178626	3.9481025418068363	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-P4QR-0726-SM-2I5GO_muscle_male_60-69_years	6/1129	0.06123220280351356070713819690354284830391407012939453125	0.392256017889495434136648555067949928343296051025390625	0.042723918956418603654068277819533250294625759124755859375	0.2690857351816540177225078878109343349933624267578125	-1.4079086201850446	3.932404278540646	GABARAPL1;ABCA5;PSMC1;KPNA4;UBE3A;OPTN
GTEX-X4XY-0626-SM-4E3IN_muscle_male_60-69_years	5/824	0.054093249395306484961221116236629313789308071136474609375	0.3586009974810959732849369174800813198089599609375	0.039430147401950298158279650806434801779687404632568359375	0.2550526651765794294846045886515639722347259521484375	-1.3369184307294664	3.899852401644665	KPNA4;UBE3A;SDAD1;GRSF1;OPTN
GTEX-RWS6-0726-SM-47JXI_esophagus_female_60-69_years	4/572	0.0542729457654769209540290830773301422595977783203125	0.3586009974810959732849369174800813198089599609375	0.04167862234231518858695864082619664259254932403564453125	0.26327200154060681480672201359993778169155120849609375	-1.336640500577358	3.894608740559793	CADPS2;UBP1;SDAD1;SAE1
GTEX-R55D-0626-SM-3GAD5_muscle_male_50-59_years	7/1367	0.0522925718157697116961202254969975911080837249755859375	0.349808073575055777926223754548118449747562408447265625	0.034566718249927290418366254698412376455962657928466796875	0.233406617900762947126480639781220816075801849365234375	-1.3182826536620886	3.890121532805355	ABCA5;PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-WFON-0226-SM-3GIKR_heart_male_40-49_years	4/597	0.06161059604161052416504418260956299491226673126220703125	0.392256017889495434136648555067949928343296051025390625	0.04745470342616649184197541444518719799816608428955078125	0.292049803371321747835764881529030390083789825439453125	-1.3898298020571018	3.873346431015275	PREPL;HSF2;DNAJA2;KPNA4
GTEX-S3XE-2026-SM-3K2B5_muscle_male_50-59_years	5/862	0.0632324129242394505912017166338046081364154815673828125	0.39942116550971196176078592543490231037139892578125	0.046335181653560091052934666322471457533538341522216796875	0.286798796786690901594596425638883374631404876708984375	-1.3891233242469145	3.8352837151201506	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-P44H-0011-R1A-SM-3NM8J_brain_male_40-49_years	10/2295	0.055073636469196995957275930777541361749172210693359375	0.362670216134368172955504405763349495828151702880859375	0.03189724685723593911035322889802046120166778564453125	0.220921767622142162235121531921322457492351531982421875	-1.3193719048800612	3.8249701698843377	PPP2CA;SYT4;CADPS;NEFM;MATR3;NME5;SCAMP1;SNAP91;PJA2;CCDC28A
GTEX-S4UY-0526-SM-3K2AN_muscle_female_40-49_years	7/1387	0.055753813042184165171821774720228859223425388336181640625	0.3645083098853667546990209302748553454875946044921875	0.036973762393071159249036128358056885190308094024658203125	0.242809403032546555767368090528179891407489776611328125	-1.3243820810218891	3.82323874081581	ABCA5;PSMC1;HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-NPJ8-1626-SM-2HMIY_muscle_male_40-49_years	6/1131	0.06165652499644881656681860704338760115206241607666015625	0.392256017889495434136648555067949928343296051025390625	0.043033054556870613260866065274967695586383342742919921875	0.2702425641851291526762679495732299983501434326171875	-1.3666146266536865	3.807629168692595	GABARAPL1;ABCA5;PSMC1;KPNA4;UBE3A;OPTN
GTEX-WK11-2526-SM-3NM9Y_muscle_male_50-59_years	5/877	0.0670696778479396849004245950709446333348751068115234375	0.41753782105335857099959184779436327517032623291015625	0.0492502594565240314761211948280106298625469207763671875	0.3005242460888180033862226991914212703704833984375	-1.4031047007713229	3.7912214985576624	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-XUW1-1526-SM-4BOOY_esophagus_female_50-59_years	5/835	0.056652939566313183228363214993805740959942340850830078125	0.36536057432885804541200513995136134326457977294921875	0.041358601893132361515537098739514476619660854339599609375	0.26327200154060681480672201359993778169155120849609375	-1.3135348341811215	3.7709107800642787	CADPS2;UBP1;KPNA4;SAE1;RAB3GAP1
GTEX-T6MN-0526-SM-32PMS_muscle_male_50-59_years	5/873	0.06603371355758748395547996778986998833715915679931640625	0.414408724071615053308192955228150822222232818603515625	0.048462363883567623201731322524210554547607898712158203125	0.29655662444660413346042560078785754740238189697265625	-1.3846403156572282	3.7628844758959445	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-R55E-0011-R9A-SM-2TC6C_brain_male_20-29_years	8/1687	0.056467151132531680224335701723248348571360111236572265625	0.365255986605024729474422429120750166475772857666015625	0.035808120124183717702948115402250550687313079833984375	0.2373252022999745303177832056462648324668407440185546875	-1.2971438187274436	3.728116127768835	PREPL;NKRF;MCF2;CADPS;NEFM;KIF21A;SCAMP1;SNAP91
GTEX-OIZH-1626-SM-2HMKI_muscle_male_50-59_years	5/878	0.06733011004935540722016185100073926150798797607421875	0.417951173044125490196876171467010863125324249267578125	0.049448432981165003907708666019971133209764957427978515625	0.30088114305488533606336432058014906942844390869140625	-1.3475112173101016	3.6357843482362	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-S7PM-0008-SM-3NM9Q_skin_male_60-69_years	12/2947	0.055900554638574941057616030093413428403437137603759765625	0.3645083098853667546990209302748553454875946044921875	0.0296718215945520648324507106963210389949381351470947265625	0.209551159720213597825733131685410626232624053955078125	-1.2549945154353666	3.6196313075227553	PPP2CA;RARS;SEL1L;DNAJA2;UBP1;UBE3A;DENR;KPNA4;SDAD1;SAE1;RAB3GAP1;RAB11FIP5
GTEX-QEG4-0008-SM-48TYZ_skin_male_30-39_years	12/2992	0.061532214332766531350582539516835822723805904388427734375	0.392256017889495434136648555067949928343296051025390625	0.032955715230303876672746099529831553809344768524169921875	0.226173011441745563931959850378916598856449127197265625	-1.2852288029681702	3.58346779102428	PPP2CA;SEL1L;DNAJA2;UBP1;UBE3A;DENR;KPNA4;SDAD1;SAE1;SPATA18;RAB3GAP1;RAB11FIP5
GTEX-SIU8-0526-SM-2XCDP_muscle_male_50-59_years	5/888	0.06996610380466779244290620454194140620529651641845703125	0.430591393129298338759980424583773128688335418701171875	0.05145659128567679763133213555192924104630947113037109375	0.3103322130140870882542003528214991092681884765625	-1.335991643713353	3.5533962735384117	HSF2;KPNA4;UBE3A;GRSF1;OPTN
GTEX-RM2N-1626-SM-2TF5N_muscle_male_50-59_years	6/1158	0.0675595371066658734182652779054478742182254791259765625	0.4181702382981560273123022852814756333827972412109375	0.0473472707879096510463767799592460505664348602294921875	0.292049803371321747835764881529030390083789825439453125	-1.3152771663931127	3.5443379338708625	ABCA5;PSMC1;KPNA4;UBE3A;GRSF1;OPTN
GTEX-RVPU-0011-R10A-SM-2XCAH_brain_male_50-59_years	7/1471	0.07186237788412619398314973295782692730426788330078125	0.438503008392090165568077964053372852504253387451171875	0.048309328424319349093440933984311413951218128204345703125	0.29646237443300249569944071481586433947086334228515625	-1.3379056228598085	3.5227087257744514	PPP2CA;SYT4;CADPS;NEFM;MATR3;SH3GL2;SNAP91
GTEX-VUSG-0726-SM-3GIK1_heart_male_50-59_years	5/886	0.06943430142306705743493466798099689185619354248046875	0.428542937722883821027863859853823669254779815673828125	0.051051113726784315416384885111256153322756290435791015625	0.30888791844801521957464274237281642854213714599609375	-1.317787325996532	3.515032015600223	PPP2CA;GABARAPL1;PREPL;HSF2;KPNA4
GTEX-U3ZH-1726-SM-3DB79_blood vessel_male_30-39_years	6/1150	0.06577656280794029475256223804535693489015102386474609375	0.414276948211413420519733108449145220220088958740234375	0.04604153195698805489666227686029742471873760223388671875	0.28580247791167801008072046897723339498043060302734375	-1.2890112473655815	3.5080334011544814	NKRF;SEL1L;UBP1;SDAD1;PJA2;RAB3GAP1
GTEX-PLZ4-0926-SM-2S1OI_muscle_female_50-59_years	5/932	0.0822449049223440697975462398972013033926486968994140625	0.48803174986977726490522400126792490482330322265625	0.06086491940865947081196196677410625852644443511962890625	0.3543325308277094354281189225730486214160919189453125	-1.3961096256190861	3.4875570078321148	GABARAPL1;ABCA5;HSF2;UBE3A;OPTN
GTEX-OXRN-1326-SM-3LK5V_muscle_male_50-59_years	6/1183	0.07331568772458056659768743656968581490218639373779296875	0.446107320222447867319459646751056425273418426513671875	0.051577962980057186215265829787313123233616352081298828125	0.3103322130140870882542003528214991092681884765625	-1.3246183721363822	3.46120220441952	GABARAPL1;ABCA5;PSMC1;KPNA4;GRSF1;OPTN
GTEX-PVOW-0126-SM-2XCFA_skin_male_40-49_years	8/1727	0.0631440492091196736712532810997799970209598541259765625	0.39942116550971196176078592543490231037139892578125	0.0403160665645941607149183028013794682919979095458984375	0.259239587381612068828218298222054727375507354736328125	-1.2345717952806983	3.4103029384694903	ABCA5;ELOVL4;RARS;MYCBP2;SDAD1;SPATA18;SMARCA2;VPS36
GTEX-S4P3-0008-SM-3NM8R_skin_female_50-59_years	11/2698	0.06637465636244531397291979146757512353360652923583984375	0.414408724071615053308192955228150822222232818603515625	0.0373757432424878521803890407682047225534915924072265625	0.2447031943596316982958427388439304195344448089599609375	-1.246853954474718	3.382016511157705	PPP2CA;RARS;MYCBP2;SEL1L;DNAJA2;UBP1;UBE3A;DENR;SDAD1;SPATA18;RAB3GAP1
GTEX-N7MT-0011-R6a-SM-2I3G3_brain_female_60-69_years	9/2083	0.07096716132670276289129418501033796928822994232177734375	0.435507878910876777833749429191811941564083099365234375	0.043742749219208031108419021393274306319653987884521484375	0.27390081923887821258034591664909385144710540771484375	-1.276884742536348	3.378047140509477	SYT4;PREPL;NEFM;MATR3;NME5;SCAMP1;SMARCA2;SH3GL2;PJA2
GTEX-RTLS-0008-SM-48FET_skin_female_60-69_years	12/3028	0.06630982025462318907305103721228078939020633697509765625	0.414408724071615053308192955228150822222232818603515625	0.035770501432766894922554712366036255843937397003173828125	0.2373252022999745303177832056462648324668407440185546875	-1.231708374969751	3.342138781527926	PPP2CA;SEL1L;DNAJA2;UBP1;UBE3A;DENR;KPNA4;SDAD1;SAE1;SPATA18;RAB3GAP1;RAB11FIP5
GTEX-Q2AG-2826-SM-2HMJQ_brain_female_40-49_years	13/3422	0.074145032019722945104689415529719553887844085693359375	0.4486190982316944353414100987720303237438201904296875	0.038769204405404454616412834866423509083688259124755859375	0.252292647399520231221714539060485549271106719970703125	-1.26620925925503	3.294337416559694	SYT4;CADPS2;ELOVL4;ABCA5;CADPS;UBP1;SNAP91;PREPL;RUSC1;NKRF;KIF21A;VPS36;SH3GL2
GTEX-POMQ-0008-SM-48TE7_skin_female_20-29_years	12/3082	0.07393969498713963417468875150007079355418682098388671875	0.4486190982316944353414100987720303237438201904296875	0.04031813452778089390537985536866472102701663970947265625	0.259239587381612068828218298222054727375507354736328125	-1.2592397368883115	3.2796967583657706	PPP2CA;NKRF;RARS;SEL1L;DNAJA2;KPNA4;DENR;SDAD1;SAE1;SPATA18;RAB3GAP1;RAB11FIP5
GTEX-UTHO-0726-SM-3GAEN_muscle_male_60-69_years	6/1214	0.08084094907711623922974553124731755815446376800537109375	0.481025978762730288540439005373627878725528717041015625	0.057142934025100601547197953777867951430380344390869140625	0.337221588739908761933605774174793623387813568115234375	-1.3023545781602108	3.2757755439062346	ABCA5;PSMC1;HSF2;KPNA4;UBE3A;OPTN
GTEX-PW2O-1926-SM-2S1OB_blood vessel_male_20-29_years	5/937	0.08370986288218364157476258924361900426447391510009765625	0.49495440692541559091210956466966308653354644775390625	0.061993173259504263938879375928081572055816650390625	0.3579981104583704887289741236600093543529510498046875	-1.3165069228966126	3.265461760353443	PREPL;NKRF;SMARCA2;PJA2;RAB3GAP1
GTEX-T5JC-0226-SM-32PMA_blood vessel_male_20-29_years	4/671	0.08625848917640477342416716055595315992832183837890625	0.502740275517707946306700250715948641300201416015625	0.06705355946146239476401973433894454501569271087646484375	0.380087808105236846234475933670182712376117706298828125	-1.3298906171044291	3.258773014973575	PREPL;UBP1;RAB3GAP1;PJA2
