Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-SNMC-1326-SM-2XCFK_adipose tissue_male_20-29_years	2/1397	0.41212144131420214154815084839356131851673126220703125	0.95565512433056820640331352478824555873870849609375	0.35290688007905390843887971641379408538341522216796875	0.90740010531958592565615617786534130573272705078125	-0.9591036496419815	0.8501851657779259	SH3BGRL2;SCAMP1
GTEX-WH7G-1026-SM-4LVML_esophagus_male_40-49_years	1/549	0.4270427261550568953651918491232208907604217529296875	0.95565512433056820640331352478824555873870849609375	0.3889524228073135692085315895383246243000030517578125	0.90740010531958592565615617786534130573272705078125	-0.9980114121643584	0.8491791773693232	CADPS2
GTEX-U8XE-0326-SM-3DB8P_skin_male_30-39_years	2/1406	0.4153634128520364843240031405002810060977935791015625	0.95565512433056820640331352478824555873870849609375	0.3558845466636444410113426783937029540538787841796875	0.90740010531958592565615617786534130573272705078125	-0.9654669611845822	0.8482606704096448	ELOVL4;RARS
GTEX-S32W-1126-SM-4AD5V_bladder_female_50-59_years	1/571	0.439871437773969475859558997399290092289447784423828125	0.95565512433056820640331352478824555873870849609375	0.401053899794613311069468863934162072837352752685546875	0.90740010531958592565615617786534130573272705078125	-1.027556932530999	0.8439045402753312	UBP1
GTEX-S7SE-0126-SM-2XCD5_skin_male_50-59_years	2/1394	0.411039141971934973707192284564371220767498016357421875	0.95565512433056820640331352478824555873870849609375	0.351913574222683156467184062421438284218311309814453125	0.90740010531958592565615617786534130573272705078125	-0.9476351433480796	0.8425109758109448	ELOVL4;RARS
GTEX-QDVN-2026-SM-3GAEP_skin_male_50-59_years	2/1433	0.425043874291505863194373660007840953767299652099609375	0.95565512433056820640331352478824555873870849609375	0.364796173291701164576039673193008638918399810791015625	0.90740010531958592565615617786534130573272705078125	-0.9825997820130111	0.840675901114691	ELOVL4;RARS
GTEX-Q2AG-0011-R4A-SM-2HMKA_brain_female_40-49_years	3/2317	0.413517736773916178005805477368994615972042083740234375	0.95565512433056820640331352478824555873870849609375	0.33655099462138993171578249530284665524959564208984375	0.90740010531958592565615617786534130573272705078125	-0.9517002626244813	0.8404035528182077	GABARAPL1;NKRF;SCAMP1
GTEX-PLZ6-0626-SM-3P61B_esophagus_male_30-39_years	1/551	0.428220408368312821512091659315046854317188262939453125	0.95565512433056820640331352478824555873870849609375	0.390061994107627374450686374984798021614551544189453125	0.90740010531958592565615617786534130573272705078125	-0.9895010631131402	0.839212913721897	CADPS2
GTEX-X261-3226-SM-3NMC3_pituitary_male_50-59_years	3/2378	0.4307303383914142802524338549119420349597930908203125	0.95565512433056820640331352478824555873870849609375	0.352109373515685664113306074796128086745738983154296875	0.90740010531958592565615617786534130573272705078125	-0.9945533914178949	0.8376855180526946	GABARAPL1;RUSC1;LZTFL1
GTEX-S3XE-0008-SM-3NM8O_skin_male_50-59_years	3/2262	0.397908782306758579405681075513712130486965179443359375	0.95565512433056820640331352478824555873870849609375	0.3225515499987288148275865751202218234539031982421875	0.90740010531958592565615617786534130573272705078125	-0.9031886642265988	0.8323176988198154	RARS;UBP1;RAB3GAP1
GTEX-P4QS-1826-SM-2S1NI_blood vessel_male_60-69_years	1/584	0.44732327635676849553192369057796895503997802734375	0.95565512433056820640331352478824555873870849609375	0.408098368506588038417959296566550619900226593017578125	0.90740010531958592565615617786534130573272705078125	-1.0320278190687286	0.8302392715831802	RAB3GAP1
GTEX-X5EB-0008-SM-46MU3_skin_male_40-49_years	2/1425	0.42218282033657239527002502654795534908771514892578125	0.95565512433056820640331352478824555873870849609375	0.36215915711699586676530771001125685870647430419921875	0.90740010531958592565615617786534130573272705078125	-0.9609109494640149	0.828609688864262	RARS;RAB11FIP5
GTEX-WWYW-0011-R6A-SM-3NB3G_brain_female_50-59_years	3/2275	0.40160470330908137892578224636963568627834320068359375	0.95565512433056820640331352478824555873870849609375	0.325857054374917354255813961572130210697650909423828125	0.90740010531958592565615617786534130573272705078125	-0.9069905445059715	0.8274356821920301	GABARAPL1;NKRF;SCAMP1
GTEX-NL4W-0011-R8a-SM-2I3G4_brain_male_50-59_years	2/1411	0.417161279642999704986294773334520868957042694091796875	0.95565512433056820640331352478824555873870849609375	0.357537311652328215760832108571776188910007476806640625	0.90740010531958592565615617786534130573272705078125	-0.9459596142474583	0.8270358136790901	NKRF;SCAMP1
GTEX-OHPM-0008-SM-4E3IP_skin_male_50-59_years	2/1425	0.42218282033657239527002502654795534908771514892578125	0.95565512433056820640331352478824555873870849609375	0.36215915711699586676530771001125685870647430419921875	0.90740010531958592565615617786534130573272705078125	-0.9580346394855717	0.8261293983465565	RARS;RAB11FIP5
GTEX-WFJO-0426-SM-4LVM7_esophagus_male_30-39_years	1/568	0.438138278550938509159351497146417386829853057861328125	0.95565512433056820640331352478824555873870849609375	0.3994170851774663244526664129807613790035247802734375	0.90740010531958592565615617786534130573272705078125	-1.000483313508787	0.8256195542944537	CADPS2
GTEX-U4B1-0008-SM-4DXUW_skin_male_40-49_years	3/2328	0.4166300671456724113994596336851827800273895263671875	0.95565512433056820640331352478824555873870849609375	0.339354783077083943521046194291557185351848602294921875	0.90740010531958592565615617786534130573272705078125	-0.9413269183690781	0.8241849773678552	UBP1;RAB3GAP1;RAB11FIP5
GTEX-WYJK-1326-SM-3NB2T_breast_male_50-59_years	2/1466	0.43677910312782486368377021790365688502788543701171875	0.95565512433056820640331352478824555873870849609375	0.37564072896543965196514136550831608474254608154296875	0.90740010531958592565615617786534130573272705078125	-0.9941061000562991	0.8234456159565396	ABCA5;UBP1
GTEX-PWCY-0826-SM-48TCR_esophagus_female_20-29_years	1/573	0.4410240542872703173316040192730724811553955078125	0.95565512433056820640331352478824555873870849609375	0.402142776041500782380211376221268437802791595458984375	0.90740010531958592565615617786534130573272705078125	-1.0046157706033307	0.8224345878072565	CADPS2
GTEX-XUZC-0526-SM-4BOPF_esophagus_female_30-39_years	1/552	0.42880838674682075772892630993737839162349700927734375	0.95565512433056820640331352478824555873870849609375	0.390616068426214047004663143525249324738979339599609375	0.90740010531958592565615617786534130573272705078125	-0.9692475148783294	0.820705594351306	CADPS2
GTEX-WZTO-3026-SM-3NMA2_pituitary_male_40-49_years	4/3343	0.435820556889097654451603602865361608564853668212890625	0.95565512433056820640331352478824555873870849609375	0.340552851008886714456735944622778333723545074462890625	0.90740010531958592565615617786534130573272705078125	-0.987343699021518	0.8200133167078489	ABCA5;RUSC1;SCAMP1;LZTFL1
GTEX-XUW1-0926-SM-4BONX_skin_female_50-59_years	2/1444	0.4289676575656724555329901704681105911731719970703125	0.95565512433056820640331352478824555873870849609375	0.3684170792328107513213808488217182457447052001953125	0.90740010531958592565615617786534130573272705078125	-0.9645862435258293	0.8164004792044626	ELOVL4;ABCA5
GTEX-SN8G-0126-SM-32PLI_skin_female_50-59_years	2/1436	0.4261151716599835825860509430640377104282379150390625	0.95565512433056820640331352478824555873870849609375	0.365784273656755420933706091091153211891651153564453125	0.90740010531958592565615617786534130573272705078125	-0.9536755528586898	0.8135287468232131	ELOVL4;ABCA5
GTEX-PWOO-1026-SM-48TCN_esophagus_female_40-49_years	1/567	0.437559427565448133545800146748661063611507415771484375	0.95565512433056820640331352478824555873870849609375	0.398870545409984789131385696236975491046905517578125	0.90740010531958592565615617786534130573272705078125	-0.980487961735896	0.8104152142484367	CADPS2
GTEX-T8EM-1026-SM-3DB7M_skin_male_40-49_years	2/1407	0.415723171882651787445439595103380270302295684814453125	0.95565512433056820640331352478824555873870849609375	0.3562151862333482466027589907753281295299530029296875	0.90740010531958592565615617786534130573272705078125	-0.9224960280821115	0.8097076899796175	ELOVL4;ABCA5
GTEX-W5WG-0002-SM-3NMDN_blood_female_50-59_years	5/4183	0.4104404787076794125511014499352313578128814697265625	0.95565512433056820640331352478824555873870849609375	0.303126123674679115449492883271886967122554779052734375	0.90740010531958592565615617786534130573272705078125	-0.9077058109115161	0.8083341342069281	NKRF;RARS;UBP1;UBE3A;GRSF1
GTEX-WY7C-2826-SM-3NB3Q_blood vessel_male_50-59_years	1/559	0.432908181164674388252677772470633499324321746826171875	0.95565512433056820640331352478824555873870849609375	0.3944813447453945354226334529812447726726531982421875	0.90740010531958592565615617786534130573272705078125	-0.9626081923755503	0.80592409708299	RAB3GAP1
GTEX-NPJ8-0426-SM-2HMK6_heart_male_40-49_years	1/568	0.438138278550938509159351497146417386829853057861328125	0.95565512433056820640331352478824555873870849609375	0.3994170851774663244526664129807613790035247802734375	0.90740010531958592565615617786534130573272705078125	-0.9757892696828252	0.8052415178174473	GABARAPL1
GTEX-PSDG-0726-SM-2I5FN_thyroid_male_50-59_years	3/2472	0.456992786908639647691643403959460556507110595703125	0.95565512433056820640331352478824555873870849609375	0.3760968311800152452661905044806189835071563720703125	0.90740010531958592565615617786534130573272705078125	-1.024993778724743	0.8026599917728092	SH3BGRL2;LZTFL1;CCDC28A
GTEX-U3ZM-0826-SM-4DXU6_bladder_male_40-49_years	1/545	0.424680445045626242528413740728865377604961395263671875	0.95565512433056820640331352478824555873870849609375	0.386727578509468650214131457687471993267536163330078125	0.90740010531958592565615617786534130573272705078125	-0.9371913252407831	0.8026277892434631	UBP1
GTEX-WYBS-0626-SM-3NMAS_skin_female_60-69_years	2/1456	0.433234489982198212043584817365626804530620574951171875	0.95565512433056820640331352478824555873870849609375	0.372360329195001671376274998692679218947887420654296875	0.90740010531958592565615617786534130573272705078125	-0.9585748674417554	0.8018250148541206	ELOVL4;NKRF
GTEX-PWN1-0726-SM-48TDR_esophagus_female_40-49_years	1/552	0.42880838674682075772892630993737839162349700927734375	0.95565512433056820640331352478824555873870849609375	0.390616068426214047004663143525249324738979339599609375	0.90740010531958592565615617786534130573272705078125	-0.9430038061902625	0.7984838623311561	CADPS2
GTEX-VJYA-1126-SM-3GIJU_skin_male_60-69_years	2/1415	0.418597893644359786424757885470171459019184112548828125	0.95565512433056820640331352478824555873870849609375	0.358858736060962801861506932254997082054615020751953125	0.90740010531958592565615617786534130573272705078125	-0.9161783417077138	0.7978488707092095	ELOVL4;RARS
GTEX-X5EB-1026-SM-46MVU_esophagus_male_40-49_years	1/583	0.446753418436871940766508259912370704114437103271484375	0.95565512433056820640331352478824555873870849609375	0.407559267107883538283630286969128064811229705810546875	0.90740010531958592565615617786534130573272705078125	-0.9876048620028112	0.7957611096664474	CADPS2
GTEX-U3ZM-0326-SM-4DXUJ_blood vessel_male_40-49_years	1/553	0.429395790735230875601047273448784835636615753173828125	0.95565512433056820640331352478824555873870849609375	0.391169668948278592690570576451136730611324310302734375	0.90740010531958592565615617786534130573272705078125	-0.9400841566296482	0.7947247684878492	RAB11FIP5
